mutants,gene,Fold_change
RMV8_hybrid_T20,Imma_2743,1.085114621
RMV8_hybrid_T20,Imma_2743,1.020107262
RMV8_hybrid_T20,Imma_2743,1.046658046
RMV8_hybrid_T60,rpoA,0.982623375
RMV8_hybrid_T60,rpoA,0.995046601
RMV8_hybrid_T60,rpoA,1.022748648
RMV8_hybrid_T60,recA,1.147214669
RMV8_hybrid_T60,recA,1.052335731
RMV8_hybrid_T60,recA,1.141464146
RMV8_hybrid_T60,dnaC,1.598181939
RMV8_hybrid_T60,dnaC,1.476828098
RMV8_hybrid_T60,dnaC,1.547294046
RMV8_hybrid_T60,RMV8_lytA,1.743150069
RMV8_hybrid_T60,RMV8_lytA,1.681688331
RMV8_hybrid_T60,RMV8_lytA,1.616751634
RMV8_hybrid_T60,Int_RMV8,0.795181637
RMV8_hybrid_T60,Int_RMV8,0.780610323
RMV8_hybrid_T60,Int_RMV8,0.769375806
RMV8_hybrid_T60,Imma_2743,1.264803236
RMV8_hybrid_T60,Imma_2743,1.21833926
RMV8_hybrid_T60,Imma_2743,1.202557312
RMV8_hybrid_T120,rpoA,1.059754945
RMV8_hybrid_T120,rpoA,1.041611231
RMV8_hybrid_T120,rpoA,0.905921604
RMV8_hybrid_T120,recA,0.970084604
RMV8_hybrid_T120,recA,0.926100241
RMV8_hybrid_T120,recA,0.969170596
RMV8_hybrid_T120,dnaC,1.909997648
RMV8_hybrid_T120,dnaC,1.882762905
RMV8_hybrid_T120,dnaC,1.845771467
RMV8_hybrid_T120,RMV8_lytA,2.411211536
RMV8_hybrid_T120,RMV8_lytA,2.355118724
RMV8_hybrid_T120,RMV8_lytA,2.380673008
RMV8_hybrid_T120,Int_RMV8,0.744403509
RMV8_hybrid_T120,Int_RMV8,0.791345308
RMV8_hybrid_T120,Int_RMV8,0.767836334
RMV8_hybrid_T120,Imma_2743,1.324492227
RMV8_hybrid_T120,Imma_2743,1.349290868
RMV8_hybrid_T120,Imma_2743,1.378490179
RMV8_hybrid_T20_CSP,rpoA,1.017335499
RMV8_hybrid_T20_CSP,rpoA,1.014636995
RMV8_hybrid_T20_CSP,rpoA,0.968776032
RMV8_hybrid_T20_CSP,recA,1.883821091
RMV8_hybrid_T20_CSP,recA,2.034547262
RMV8_hybrid_T20_CSP,recA,2.003551595
RMV8_hybrid_T20_CSP,dnaC,1.936873362
RMV8_hybrid_T20_CSP,dnaC,1.823016079
RMV8_hybrid_T20_CSP,dnaC,1.847605002
RMV8_hybrid_T20_CSP,RMV8_lytA,1.657684953
RMV8_hybrid_T20_CSP,RMV8_lytA,1.660764791
RMV8_hybrid_T20_CSP,RMV8_lytA,1.697842216
RMV8_hybrid_T20_CSP,Int_RMV8,0.737894386
RMV8_hybrid_T20_CSP,Int_RMV8,0.832682778
RMV8_hybrid_T20_CSP,Int_RMV8,0.803703516
RMV8_hybrid_T20_CSP,Imma_2743,1.091322615
RMV8_hybrid_T20_CSP,Imma_2743,0.969531994
RMV8_hybrid_T20_CSP,Imma_2743,1.021984969
RMV8_hybrid_T60_CSP,rpoA,1.014988509
RMV8_hybrid_T60_CSP,rpoA,1.002077811
RMV8_hybrid_T60_CSP,rpoA,0.983195146
RMV8_hybrid_T60_CSP,recA,1.448166388
RMV8_hybrid_T60_CSP,recA,1.469209734
RMV8_hybrid_T60_CSP,recA,1.513220176
RMV8_hybrid_T60_CSP,dnaC,1.461271291
RMV8_hybrid_T60_CSP,dnaC,1.227288995
RMV8_hybrid_T60_CSP,dnaC,1.474531822
RMV8_hybrid_T60_CSP,RMV8_lytA,1.198616139
