mutants,gene,Fold_change
RMV4_spaL_T60_MMC,lytA,1.7554420062379
RMV4_spaL_T60_MMC,lytA,2.7520786451457
RMV4_spaL_T60_MMC,rep,2.4462359816111
RMV4_spaL_T60_MMC,rep,2.2163998198746
RMV4_spaL_T60_MMC,rep,2.3657351829566
RMV4_spaL_T60_MMC,Int,0.7090258169260
RMV4_spaL_T60_MMC,Int,0.6925214433436
RMV4_spaL_T60_MMC,Int,0.7697782025573
RMV4_spaL_T120_MMC,rpoA,0.9759389606589
RMV4_spaL_T120_MMC,rpoA,0.9778219781748
RMV4_spaL_T120_MMC,rpoA,1.0478917018282
RMV4_spaL_T120_MMC,recA,3.6260346602204
RMV4_spaL_T120_MMC,recA,5.8344693212213
RMV4_spaL_T120_MMC,recA,5.0229173741978
RMV4_spaL_T120_MMC,lytA,75.6050056889724
RMV4_spaL_T120_MMC,lytA,75.9933265557090
RMV4_spaL_T120_MMC,lytA,77.9529949420915
RMV4_spaL_T120_MMC,rep,2.4747379599350
RMV4_spaL_T120_MMC,rep,2.9559219364467
RMV4_spaL_T120_MMC,rep,6.3186672131951
RMV4_spaL_T120_MMC,Int,3.0665312774980
RMV4_spaL_T120_MMC,Int,1.8701554420805
RMV4_spaL_T120_MMC,Int,2.3655537847392
