mutants,gene,fold_change
RMV8_T60_MMC_hybrid,lytA,0.160282048
RMV8_T60_MMC_hybrid,lytA,0.1506611
RMV8_T60_MMC_hybrid,lytA,0.142476254
RMV8_T60_MMC_hybrid,int,3.577353331
RMV8_T60_MMC_hybrid,int,3.999658038
RMV8_T60_MMC_hybrid,int,3.622581513
RMV8_T120_MMC_hybrid,recA,1.136462244
RMV8_T120_MMC_hybrid,recA,1.054383189
RMV8_T120_MMC_hybrid,recA,1.207962612
RMV8_T120_MMC_hybrid,dnaC,2.855503178
RMV8_T120_MMC_hybrid,dnaC,2.943627127
RMV8_T120_MMC_hybrid,dnaC,2.794766373
RMV8_T120_MMC_hybrid,lytA,0.786813164
RMV8_T120_MMC_hybrid,lytA,0.893229685
RMV8_T120_MMC_hybrid,lytA,0.834347422
RMV8_T120_MMC_hybrid,int,4.375664056
RMV8_T120_MMC_hybrid,int,4.199389543
RMV8_T120_MMC_hybrid,int,4.315421626
