mutants,gene,fold_change
Hybrid_recA_T120,RpoA,0.955301891
Hybrid_recA_T120,RpoA,0.974556779
Hybrid_recA_T120,RpoA,1.074119968
Hybrid_recA_T120,comEA,0.978067632
Hybrid_recA_T120,comEA,0.978675567
Hybrid_recA_T120,comEA,1.065303661
Hybrid_recA_T120,lytA,2.239148973
Hybrid_recA_T120,lytA,1.518306197
Hybrid_recA_T120,lytA,1.856579109
Hybrid_recA_T120,immA_2743,1.884849969
Hybrid_recA_T120,immA_2743,1.770744522
Hybrid_recA_T120,immA_2743,1.856262501
Hybrid_recA_T120,Int,1.224256925
Hybrid_recA_T120,Int,1.240869825
Hybrid_recA_T120,Int,1.209493167
Hybrid_recA_T120,dnaC,1.518938632
Hybrid_recA_T120,dnaC,1.611167556
Hybrid_recA_T120,dnaC,1.525856343
Hybrid_recA_T120_CSP,RpoA,1.02129342
Hybrid_recA_T120_CSP,RpoA,0.989207088
Hybrid_recA_T120_CSP,RpoA,0.989832416
Hybrid_recA_T120_CSP,comEA,15.52629986
Hybrid_recA_T120_CSP,comEA,14.05986556
Hybrid_recA_T120_CSP,comEA,14.94491429
Hybrid_recA_T120_CSP,lytA,3.519960861
Hybrid_recA_T120_CSP,lytA,3.412800399
Hybrid_recA_T120_CSP,lytA,3.388137266
Hybrid_recA_T120_CSP,immA_2743,1.674838944
Hybrid_recA_T120_CSP,immA_2743,1.708928776
Hybrid_recA_T120_CSP,immA_2743,1.592621992
Hybrid_recA_T120_CSP,Int,1.34940504
Hybrid_recA_T120_CSP,Int,1.237220123
Hybrid_recA_T120_CSP,Int,1.054148718
Hybrid_recA_T120_CSP,dnaC,1.009421572
Hybrid_recA_T120_CSP,dnaC,1.163180347
Hybrid_recA_T120_CSP,dnaC,1.002242102
Hybrid_recA_T120_MMC,RpoA,1.05091065
Hybrid_recA_T120_MMC,RpoA,0.93009662
Hybrid_recA_T120_MMC,RpoA,1.023071862
Hybrid_recA_T120_MMC,comEA,1.273964592
Hybrid_recA_T120_MMC,comEA,1.233794819
Hybrid_recA_T120_MMC,comEA,1.454798323
Hybrid_recA_T120_MMC,lytA,3.610234985
Hybrid_recA_T120_MMC,lytA,4.273129516
Hybrid_recA_T120_MMC,lytA,3.878327941
Hybrid_recA_T120_MMC,immA_2743,2.740967479
Hybrid_recA_T120_MMC,immA_2743,2.993499202
Hybrid_recA_T120_MMC,immA_2743,2.75474328
Hybrid_recA_T120_MMC,Int,1.852085395
Hybrid_recA_T120_MMC,Int,1.828144872
Hybrid_recA_T120_MMC,Int,1.896059385
Hybrid_recA_T120_MMC,dnaC,1.595384779
Hybrid_recA_T120_MMC,dnaC,2.08108632
Hybrid_recA_T120_MMC,dnaC,1.562204474
